         13818570 function calls (13376631 primitive calls) in 83.127 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    15362    0.015    0.000    0.125    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1350(__add__)
     1002    0.009    0.000    0.123    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:1324(process_value)
       27    0.031    0.001    0.121    0.004 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:1398(_findfont_cached)
     8302    0.027    0.000    0.121    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:494(update_position)
      334    0.113    0.000    0.120    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\numeric.py:218(ones_like)
    41648    0.071    0.000    0.119    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:2063(_setattr_cm)
     3661    0.044    0.000    0.119    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:10771(_gettags)
    16748    0.061    0.000    0.119    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1985(rotate)
207122/150235    0.073    0.000    0.118    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:316(stale)
     1336    0.004    0.000    0.113    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:6779(array)
     4362    0.019    0.000    0.112    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:602(__init__)
    28985    0.017    0.000    0.110    0.000 {method 'min' of 'numpy.ndarray' objects}
    32462    0.054    0.000    0.106    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\copy.py:258(_reconstruct)
      304    0.002    0.000    0.105    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:390(update_image)
      303    0.001    0.000    0.105    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\widgets.py:592(<lambda>)
    37316    0.037    0.000    0.105    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:924(get_siblings)
      623    0.004    0.000    0.104    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:717(set_data)
   214051    0.065    0.000    0.103    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\__init__.py:697(_get)
      334    0.100    0.000    0.100    0.000 {method 'take' of 'numpy.ndarray' objects}
    61586    0.054    0.000    0.100    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\util.py:112(set_)
     2096    0.055    0.000    0.099    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\numeric.py:2315(isclose)
     1575    0.011    0.000    0.098    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:1337(_set_inaxes)
     4917    0.005    0.000    0.097    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2776(get_transformed_points_and_affine)
      623    0.002    0.000    0.097    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:684(_normalize_image_array)
     2373    0.039    0.000    0.097    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:803(_set_format)
    23454    0.019    0.000    0.095    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:2925(min)
      623    0.047    0.000    0.095    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:732(safe_masked_invalid)
      905    0.003    0.000    0.093    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:2263(symbol)
    28985    0.012    0.000    0.093    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\_methods.py:46(_amin)
   109950    0.034    0.000    0.091    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:1294(<genexpr>)
    15349    0.040    0.000    0.090    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2358(__init__)
    35831    0.017    0.000    0.090    0.000 {method 'max' of 'numpy.ndarray' objects}
     4441    0.013    0.000    0.089    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:217(<listcomp>)
    23803    0.018    0.000    0.089    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:2781(max)
      905    0.004    0.000    0.089    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1081(__init__)
    10074    0.052    0.000    0.088    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:1795(normalize_kwargs)
   181139    0.086    0.000    0.086    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:113(__init__)
      905    0.002    0.000    0.085    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1096(_update_metrics)
    13147    0.012    0.000    0.083    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:920(_set_gc_clip)
        2    0.000    0.000    0.083    0.042 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\layout_engine.py:163(execute)
        2    0.000    0.000    0.082    0.041 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_tight_layout.py:194(get_tight_layout_figure)
    33513    0.036    0.000    0.082    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:275(to_rgba)
        4    0.000    0.000    0.082    0.021 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_tight_layout.py:20(_auto_adjust_subplotpars)
      905    0.002    0.000    0.082    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:261(get_metrics)
     12/4    0.000    0.000    0.081    0.020 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1403(_get_tightbbox_for_layout_only)
        4    0.000    0.000    0.081    0.020 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_api\deprecation.py:446(wrapper)
        4    0.000    0.000    0.081    0.020 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:4419(get_tightbbox)
    40882    0.036    0.000    0.081    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:158(invalidate)
    19645    0.024    0.000    0.081    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\results.py:573(copy)
      789    0.007    0.000    0.081    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:373(_get_info)
    28912    0.071    0.000    0.079    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:182(set_children)
   333037    0.060    0.000    0.078    0.000 {method 'get' of 'dict' objects}
     2373    0.027    0.000    0.078    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:769(_set_order_of_magnitude)
     2048    0.004    0.000    0.078    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:239(_get_xy_display)
     2096    0.003    0.000    0.078    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1650(get_major_ticks)
      277    0.002    0.000    0.078    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:451(__init__)
    22344    0.057    0.000    0.077    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_api\__init__.py:64(check_isinstance)
     2068    0.021    0.000    0.077    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:730(_compute_offset)
    17374    0.023    0.000    0.077    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:594(__call__)
    17655    0.032    0.000    0.076    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1282(_preprocess_math)
     5723    0.014    0.000    0.075    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2763(_revalidate)
    45749    0.060    0.000    0.075    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\results.py:153(__new__)
        3    0.000    0.000    0.075    0.025 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:564(__init__)
       50    0.000    0.000    0.075    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1591(_get_tick)
     4724    0.063    0.000    0.074    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
    35831    0.012    0.000    0.073    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\_methods.py:42(_amax)
     4244    0.039    0.000    0.073    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2834(nonsingular)
    13305    0.028    0.000    0.072    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:3139(parseImpl)
8423/8422    0.026    0.000    0.072    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1787(__eq__)
     8963    0.012    0.000    0.072    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:302(xmin)
     5173    0.015    0.000    0.072    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\path.py:99(__init__)
     2408    0.062    0.000    0.070    0.000 {built-in method matplotlib._path.point_in_path}
    25237    0.031    0.000    0.070    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1275(set_xdata)
    13147    0.017    0.000    0.070    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:879(set_clip_path)
      690    0.070    0.000    0.070    0.000 {built-in method numpy.zeros}
    27978    0.020    0.000    0.067    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\contextlib.py:242(helper)
     4390    0.066    0.000    0.066    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
    27894    0.023    0.000    0.066    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:103(_stale_axes_callback)
      498    0.066    0.000    0.066    0.000 {built-in method nt.stat}
      334    0.063    0.000    0.066    0.000 {method 'draw_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
    13997    0.044    0.000    0.065    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2053(scale)
26711/26707    0.022    0.000    0.065    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2609(get_matrix)
      668    0.006    0.000    0.064    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1860(get_data_ratio)
61833/61818    0.035    0.000    0.063    0.000 {built-in method builtins.any}
        3    0.000    0.000    0.063    0.021 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1384(clear)
        3    0.000    0.000    0.063    0.021 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1257(__clear)
    25218    0.029    0.000    0.063    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1294(set_ydata)
    52325    0.038    0.000    0.062    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\enum.py:289(__call__)
       11    0.000    0.000    0.061    0.006 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:2596(pick)
  1547/11    0.007    0.000    0.061    0.006 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:509(pick)
    11333    0.015    0.000    0.061    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:317(ymax)
    79369    0.059    0.000    0.059    0.000 {built-in method numpy.asarray}
    10991    0.013    0.000    0.057    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:307(ymin)
     8192    0.028    0.000    0.056    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:626(translated)
     6102    0.014    0.000    0.056    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1622(transform_path_non_affine)
    44961    0.035    0.000    0.056    0.000 {built-in method builtins.sorted}
    25010    0.016    0.000    0.056    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:269(convert_xunits)
     3822    0.020    0.000    0.056    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2594(__init__)
        8    0.000    0.000    0.055    0.007 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1356(get_tightbbox)
     1525    0.016    0.000    0.055    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\_backend_tk.py:286(_event_mpl_coords)
    64430    0.014    0.000    0.054    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\util.py:109(get)
     7345    0.024    0.000    0.054    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:11173(fromfile)
       68    0.001    0.000    0.054    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2557(__init__)
      342    0.002    0.000    0.054    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:2443(_update_offset_text_position)
       50    0.002    0.000    0.053    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:59(__init__)
     4195    0.005    0.000    0.053    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:2178(clip)
    10234    0.014    0.000    0.053    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:893(get_unitless_position)
      704    0.002    0.000    0.053    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:644(get_window_extent)
     3629    0.017    0.000    0.053    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:3004(__array_finalize__)
    11344    0.011    0.000    0.052    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:415(pchanged)
     4415    0.015    0.000    0.051    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_stride_tricks_impl.py:489(broadcast_arrays)
       28    0.000    0.000    0.049    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:854(get_children)
    17374    0.019    0.000    0.049    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:536(_format_maybe_minus_and_locale)
     1742    0.003    0.000    0.049    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:656(<listcomp>)
    19936    0.049    0.000    0.049    0.000 {method 'getint' of '_tkinter.tkapp' objects}
    16863    0.015    0.000    0.049    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:1546(getint_event)
