11202292 function calls (10803815 primitive calls) in 198.083 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       17    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:5726(_setResultsName)
     3661    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:10322(is_final)
        3    0.000    0.000    0.001    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\data_viewer.py:109(data_tree_clean_rebuild)
        4    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:592(set_clip_path)
       23    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:632(cached)
      150    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:1165(__init__)
       39    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_tight_layout.py:160(get_subplotspec_list)
      148    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:1836(is_separable)
       33    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\textpath.py:26(__init__)
      160    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_arraysetops_impl.py:132(_unpack_tuple)
       21    0.001    0.000    0.001    0.000 {method 'isblock' of 'ImagingCore' objects}
      214    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:4075(<genexpr>)
     2371    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\backend_agg.py:279(option_scale_image)
     1315    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:713(<genexpr>)
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\typing.py:2975(_make_nmtuple)
       77    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\Image.py:882(load)
     2474    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\multiarray.py:180(concatenate)
        1    0.000    0.000    0.001    0.001 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:238(disable_functionalities_pre_load)
        4    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_function_base_impl.py:4061(_percentile_dispatcher)
       13    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:642(_get_cached)
     1029    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:2325(_is_jax_array)
       21    0.001    0.000    0.001    0.000 {built-in method PIL._imaging.new_block}
      577    0.001    0.000    0.001    0.000 {built-in method _tkinter._flatten}
      158    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:824(__contains__)
     2371    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:414(get_image_magnification)
      141    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\pyplot.py:1074(_auto_draw_if_interactive)
       25    0.000    0.000    0.001    0.000 {method 'clear' of 'list' objects}
       55    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:362(_get_offset)
       16    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:1315(winfo_rgb)
        7    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\Image.py:3253(fromarray)
      238    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\lines.py:977(get_markerfacecolor)
       98    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:3029(<genexpr>)
       34    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_shape_base_impl.py:742(array_split)
       21    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\Image.py:1265(copy)
        7    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:923(add_tooltip)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:97(add)
       76    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\PngImagePlugin.py:148(_crc32)
       17    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:5718(copy)
     1677    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\backend_agg.py:244(get_canvas_width_height)
       43    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\patches.py:541(set_hatch)
       40    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\textwrap.py:470(indent)
      634    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\spines.py:592(__iter__)
     2815    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:926(set_snap)
      535    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\spines.py:595(__len__)
     3661    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:10290(keyframe)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:3576(index)
     1733    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:722(get_remove_overlapping_locs)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:625(__init__)
       74    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\pathlib\_local.py:307(_tail)
     1029    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:2337(_is_tensorflow_array)
     1969    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:1643(<lambda>)
        2    0.000    0.000    0.000    0.000 {built-in method PIL._imagingtk.tkinit}
        7    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\pathlib\_local.py:346(name)
     1767    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\markers.py:374(get_snap_threshold)
       97    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\ma\core.py:3603(mask)
     1733    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\numeric.py:2333(_isclose_dispatcher)
       13    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\ttk.py:1255(heading)
     1547    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:909(get_position)
       22    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:1603(__and__)
       54    0.000    0.000    0.000    0.000 {built-in method math.factorial}
       33    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:1809(<genexpr>)
      331    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:162(<genexpr>)
     1719    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:2958(_ptp_dispatcher)
       32    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:3731(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:14614(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:769(_is_dark)
      135    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\backend_agg.py:262(buffer_rgba)
       75    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\image.py:740(set_interpolation_stage)
       15    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:3054(__init__)
     1048    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:853(set_dashes)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:2822(__init__)
      130    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:913(set_history_buttons)
       11    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py:97(closegroup)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:14638(open)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:1702(sca)
       39    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:2848(_get_renderer)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:3263(set_axisbelow)
     1767    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\markers.py:355(get_alt_path)
      143    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\__init__.py:1339(is_interactive)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:419(key_press)
      135    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:1215(__init__)
       75    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\image.py:290(get_size)
       44    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\scale.py:718(scale_factory)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:498(__new__)
      207    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:2298(<genexpr>)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1619(_get_spec)
     1677    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:816(get_color)
      995    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\widgets.py:78(get_active)
   134/33    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:1801(names)
       28    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:422(get_kern)
       53    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:788(get_dic_ROI)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:5297(__init__)
      426    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\colors.py:237(_has_alpha_channel)
     3661    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:15699(__enter__)
      238    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:1036(__init__)
     3661    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:15702(__exit__)
     1305    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\markers.py:449(_set_nothing)
     1733    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\ticker.py:1821(tick_values)
     2142    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\colors.py:2197(clip)
        9    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backends\_backend_tk.py:765(_get_color)
     2112    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:457(get_children)
       76    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
     1026    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:606(set_wrap)
     1934    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_stride_tricks_impl.py:477(_broadcast_arrays_dispatcher)
     1854    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:1333(value)
       24    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\ma\core.py:308(_extremum_fill_value)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\data_viewer.py:66(disable_functionalities_pre_load)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:3332(<lambda>)
      333    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:1628(get_major_locator)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:2640(notify_axes_change)
